,年月日,節,大会,H_Team,スコア,A_Team,スタジアム
19030,20181028,２９,Ｊ３,Ｆ東23,2-1,藤枝,味フィ西
19031,20181117,３２,Ｊ３,藤枝,0-2,鹿児島,藤枝サ
19032,20181202,３４,Ｊ３,鳥取,2-1,藤枝,とりスタ
19033,20190316,２,Ｊ３,藤枝,1-0,熊本,藤枝サ
19034,20190323,３,Ｊ３,Ｆ東23,0-1,藤枝,味フィ西
19035,20190330,４,Ｊ３,Ｃ大23,6-1,藤枝,ヤンマー
19036,20190406,５,Ｊ３,藤枝,0-0,沼津,藤枝サ
19037,20190414,６,Ｊ３,鳥取,1-2,藤枝,とりスタ
19038,20190505,８,Ｊ３,讃岐,2-1,藤枝,ピカスタ
19039,20190602,１０,Ｊ３,Ｇ大23,3-1,藤枝,パナスタ
19040,20190622,１３,Ｊ３,北九州,0-0,藤枝,ミクスタ
19041,20190727,１８,Ｊ３,藤枝,3-0,Ｆ東23,藤枝サ
19042,20190831,２１,Ｊ３,藤枝,1-1,鳥取,藤枝サ
19043,20190928,２４,Ｊ３,藤枝,2-1,Ｇ大23,藤枝サ
19044,20191013,２６,Ｊ３,藤枝,1-0,讃岐,藤枝サ
19045,20191020,２７,Ｊ３,熊本,0-0,藤枝,えがおＳ
19046,20191110,３０,Ｊ３,沼津,0-1,藤枝,愛鷹
19047,20191117,３１,Ｊ３,藤枝,0-1,Ｃ大23,藤枝サ
19048,20191208,３４,Ｊ３,藤枝,1-0,北九州,藤枝サ
19049,20200627,１,Ｊ３,沼津,2-1,藤枝,愛鷹
19050,20200802,８,Ｊ３,藤枝,3-1,岐阜,藤枝サ
19051,20200809,９,Ｊ３,今治,1-1,藤枝,夢スタ
19052,20200815,１０,Ｊ３,藤枝,3-2,Ｃ大23,藤枝サ
19053,20200829,１２,Ｊ３,藤枝,1-0,鹿児島,藤枝サ
19054,20200902,１３,Ｊ３,鳥取,3-1,藤枝,Ａｘｉｓ
19055,20200905,１４,Ｊ３,Ｇ大23,1-3,藤枝,パナスタ
19056,20200912,１５,Ｊ３,藤枝,2-1,讃岐,藤枝サ
19057,20200919,１６,Ｊ３,藤枝,1-2,熊本,藤枝サ
19058,20201003,１９,Ｊ３,鹿児島,2-1,藤枝,白波スタ
19059,20201025,２３,Ｊ３,藤枝,1-2,鳥取,藤枝サ
19060,20201030,２４,Ｊ３,讃岐,1-0,藤枝,ピカスタ
19061,20201108,２６,Ｊ３,藤枝,0-0,今治,藤枝サ
19062,20201114,２７,Ｊ３,熊本,2-3,藤枝,えがおＳ
19063,20201118,２８,Ｊ３,藤枝,1-0,沼津,藤枝サ
19064,20201121,２９,Ｊ３,岐阜,2-1,藤枝,長良川
19065,20201128,３０,Ｊ３,藤枝,1-0,Ｇ大23,藤枝サ
19066,20201205,３１,Ｊ３,Ｃ大23,1-0,藤枝,ヤンマー
19067,20210321,２,Ｊ３,藤枝,1-3,岐阜,藤枝サ
19068,20210404,４,Ｊ３,讃岐,0-1,藤枝,ピカスタ
19069,20210425,６,Ｊ３,沼津,1-1,藤枝,愛鷹
19070,20210515,８,Ｊ３,鹿児島,vs,藤枝,白波スタ
19071,20210529,９,Ｊ３,藤枝,vs,熊本,藤枝サ
19072,20210613,１１,Ｊ３,藤枝,vs,今治,藤枝サ
19073,20210626,１３,Ｊ３,藤枝,vs,宮崎,藤枝サ
19074,20210710,１５,Ｊ３,藤枝,vs,鳥取,藤枝サ
19075,20210904,１７,Ｊ３,藤枝,vs,讃岐,藤枝サ
19076,20210912,１８,Ｊ３,今治,vs,藤枝,夢スタ
19077,20211003,２１,Ｊ３,熊本,vs,藤枝,えがおＳ
19078,20211010,２２,Ｊ３,藤枝,vs,沼津,藤枝サ
19079,20211031,２５,Ｊ３,宮崎,vs,藤枝,ユニスタ
19080,20211107,２６,Ｊ３,鳥取,vs,藤枝,Ａｘｉｓ
19081,20211120,２８,Ｊ３,藤枝,vs,鹿児島,藤枝サ
19082,20211128,２９,Ｊ３,岐阜,vs,藤枝,長良川
19083,20170430,６,Ｊ３,沼津,2-0,鹿児島,愛鷹
19084,20170513,８,Ｊ３,琉球,2-2,沼津,沖縄県陸
19085,20170521,９,Ｊ３,沼津,4-0,Ｇ大23,愛鷹
19086,20170604,１１,Ｊ３,沼津,1-0,北九州,愛鷹
19087,20170610,１２,Ｊ３,Ｃ大23,1-4,沼津,金鳥スタ
19088,20170625,１４,Ｊ３,Ｆ東23,1-6,沼津,夢の島
19089,20170702,１５,Ｊ３,鳥取,2-2,沼津,とりスタ
19090,20170820,１９,Ｊ３,沼津,1-1,鳥取,愛鷹
19091,20170902,２１,Ｊ３,沼津,5-0,Ｆ東23,愛鷹
19092,20170910,２２,Ｊ３,Ｇ大23,2-3,沼津,吹田Ｓ
19093,20171021,２８,Ｊ３,鹿児島,1-2,沼津,鴨池
19094,20171029,２９,Ｊ３,沼津,1-0,Ｃ大23,愛鷹
19095,20171119,３２,Ｊ３,沼津,1-0,琉球,愛鷹
19096,20171126,３３,Ｊ３,北九州,0-0,沼津,ミクスタ
19097,20180311,１,Ｊ３,Ｆ東23,0-3,沼津,夢の島
19098,20180325,４,Ｊ３,北九州,0-2,沼津,ミクスタ
19099,20180428,８,Ｊ３,沼津,1-0,鳥取,愛鷹
19100,20180506,１０,Ｊ３,Ｇ大23,3-0,沼津,万博
19101,20180610,１３,Ｊ３,沼津,0-0,鹿児島,愛鷹
19102,20180623,１５,Ｊ３,琉球,1-0,沼津,沖縄県陸
19103,20180701,１６,Ｊ３,沼津,1-1,Ｃ大23,愛鷹
19104,20180721,１９,Ｊ３,沼津,2-0,Ｆ東23,愛鷹
19105,20180825,２０,Ｊ３,鳥取,2-2,沼津,とりスタ
19106,20180902,２１,Ｊ３,沼津,1-0,北九州,愛鷹
19107,20180930,２５,Ｊ３,沼津,1-4,琉球,愛鷹
19108,20181021,２８,Ｊ３,沼津,1-2,Ｇ大23,愛鷹
19109,20181028,２９,Ｊ３,Ｃ大23,0-0,沼津,金鳥スタ
19110,20181125,３３,Ｊ３,鹿児島,1-0,沼津,白波スタ
19111,20190310,１,Ｊ３,Ｃ大23,2-1,沼津,ヤンマー
19112,20190317,２,Ｊ３,沼津,0-0,Ｇ大23,愛鷹
19113,20190330,４,Ｊ３,沼津,1-2,讃岐,愛鷹
19114,20190413,６,Ｊ３,北九州,0-2,沼津,ミクスタ
19115,20190428,７,Ｊ３,沼津,0-2,熊本,愛鷹
19116,20190623,１３,Ｊ３,Ｆ東23,1-0,沼津,味フィ西
19117,20190706,１５,Ｊ３,鳥取,2-1,沼津,とりスタ
19118,20190727,１８,Ｊ３,讃岐,1-2,沼津,ピカスタ
19119,20190915,２３,Ｊ３,沼津,4-0,Ｃ大23,愛鷹
19120,20191013,２６,Ｊ３,沼津,2-2,Ｆ東23,愛鷹
19121,20191020,２７,Ｊ３,沼津,0-1,北九州,愛鷹
19122,20191027,２８,Ｊ３,熊本,3-2,沼津,えがおＳ
19123,20191124,３２,Ｊ３,沼津,3-1,鳥取,愛鷹
19124,20191201,３３,Ｊ３,Ｇ大23,0-2,沼津,パナスタ
19125,20200802,８,Ｊ３,讃岐,0-1,沼津,ピカスタ
19126,20200809,９,Ｊ３,Ｇ大23,2-1,沼津,パナスタ
19127,20200816,１０,Ｊ３,沼津,0-1,今治,愛鷹
19128,20200822,１１,Ｊ３,鹿児島,3-2,沼津,白波スタ
19129,20200830,１２,Ｊ３,沼津,0-3,熊本,愛鷹
19130,20200906,１４,Ｊ３,沼津,1-1,岐阜,愛鷹
19131,20200912,１５,Ｊ３,鳥取,1-0,沼津,Ａｘｉｓ
19132,20200922,１７,Ｊ３,沼津,5-0,Ｃ大23,愛鷹
19133,20200927,１８,Ｊ３,岐阜,3-1,沼津,長良川
19134,20201003,１９,Ｊ３,沼津,3-1,讃岐,愛鷹
19135,20201018,２２,Ｊ３,今治,0-0,沼津,夢スタ
19136,20201031,２４,Ｊ３,熊本,1-0,沼津,えがおＳ
19137,20201103,２５,Ｊ３,沼津,1-1,鳥取,愛鷹
19138,20201108,２６,Ｊ３,Ｃ大23,0-2,沼津,ヤンマー
19139,20201115,２７,Ｊ３,沼津,3-1,鹿児島,愛鷹
19140,20201206,３１,Ｊ３,沼津,1-2,Ｇ大23,愛鷹
19141,20210320,２,Ｊ３,沼津,1-0,今治,愛鷹
19142,20210501,７,Ｊ３,讃岐,1-0,沼津,ピカスタ
19143,20210505,５,Ｊ３,岐阜,3-1,沼津,長良川
19144,20210606,１０,Ｊ３,熊本,vs,沼津,えがおＳ
19145,20210613,１１,Ｊ３,沼津,vs,鹿児島,愛鷹
19146,20210703,１４,Ｊ３,鳥取,vs,沼津,Ａｘｉｓ
19147,20210711,１５,Ｊ３,沼津,vs,宮崎,愛鷹
19148,20210829,１６,Ｊ３,今治,vs,沼津,夢スタ
19149,20210919,１９,Ｊ３,沼津,vs,讃岐,愛鷹
19150,20210926,２０,Ｊ３,宮崎,vs,沼津,ユニスタ
19151,20211023,２４,Ｊ３,鹿児島,vs,沼津,白波スタ
19152,20211031,２５,Ｊ３,沼津,vs,岐阜,愛鷹
19153,20211114,２７,Ｊ３,沼津,vs,鳥取,愛鷹
19154,未定,２３,Ｊ３,沼津,vs,熊本,愛鷹
19155,19920923,５,ＹＮＣ,名古屋,3-0,広島,瑞穂球
19156,19920926,６,ＹＮＣ,Ｇ大阪,0-3,名古屋,西京極
19157,19930602,６,Ｊ１ サントリー,名古屋,1-4,広島,瑞穂球
19158,19930605,７,Ｊ１ サントリー,Ｇ大阪,3-1,名古屋,神戸ユ
19159,19930630,１４,Ｊ１ サントリー,広島,2-0,名古屋,広島ス
19160,19930703,１５,Ｊ１ サントリー,名古屋,2-3,Ｇ大阪,鈴鹿
19161,19930717,９,サテライトリーグ,名古屋,0-1,Ｇ大阪,東員町
19162,19930725,１０,サテライトリーグ,広島,0-2,名古屋,防府
19163,19930825,７,Ｊ１ ＮＩＣＯＳ,名古屋,0-2,Ｇ大阪,博多陸
19164,19930903,９,Ｊ１ ＮＩＣＯＳ,名古屋,1-0,広島,瑞穂球
19165,19931016,２２,サテライトリーグ,Ｇ大阪,5-1,名古屋,枚方
19166,19931023,２３,サテライトリーグ,名古屋,1-0,広島,長良川
19167,19931127,１５,Ｊ１ ＮＩＣＯＳ,Ｇ大阪,2-2(PK6-5),名古屋,西京極
19168,19931208,１７,Ｊ１ ＮＩＣＯＳ,広島,1-0,名古屋,広島ス
19169,19940312,１,Ｊ１ サントリー,広島,2-0,名古屋,広島ビ
19170,19940319,３,Ｊ１ サントリー,名古屋,0-2,Ｇ大阪,瑞穂球
19171,19940320,２,サテライトリーグ,Ｃ大阪,3-1,名古屋,長居
19172,19940430,１３,Ｊ１ サントリー,Ｇ大阪,3-0,名古屋,神戸ユ
19173,19940612,１２,サテライトリーグ,広島,2-1,名古屋,広域１
19174,19940615,２２,Ｊ１ サントリー,名古屋,1-0,広島,名古屋港
19175,19940724,１３,サテライトリーグ,名古屋,1-3,Ｇ大阪,名古屋港
19176,19940731,１４,サテライトリーグ,名古屋,2-3,Ｃ大阪,名古屋港
19177,19940810,１,Ｊ１ ＮＩＣＯＳ,広島,4-0,名古屋,広島ス
19178,19940817,３,Ｊ１ ＮＩＣＯＳ,名古屋,2-3,Ｇ大阪,国立
19179,19941019,１３,Ｊ１ ＮＩＣＯＳ,Ｇ大阪,5-3,名古屋,万博
19180,19941030,２４,サテライトリーグ,名古屋,3-4,広島,口論義
19181,19941106,２５,サテライトリーグ,Ｇ大阪,0-2,名古屋,万博
19182,19941119,２２,Ｊ１ ＮＩＣＯＳ,名古屋,1-0,広島,瑞穂陸
19183,19950318,１,Ｊ１ サントリー,Ｇ大阪,3-1,名古屋,万博
19184,19950322,２,Ｊ１ サントリー,Ｃ大阪,2-2(PK4-3),名古屋,長居２
19185,19950402,１,サテライトリーグ,広島,2-1,名古屋,広島ス
19186,19950412,８,Ｊ１ サントリー,広島,4-0,名古屋,広島ス
19187,19950430,５,サテライトリーグ,Ｇ大阪,1-1(PK5-4),名古屋,紀三井寺
19188,19950506,１４,Ｊ１ サントリー,名古屋,6-0,Ｃ大阪,瑞穂陸
19189,19950514,７,サテライトリーグ,京都,0-1,名古屋,宝ヶ池
19190,19950625,９,サテライトリーグ,福岡,3-2,名古屋,小郡
19191,19950628,２０,Ｊ１ サントリー,名古屋,2-1,広島,瑞穂陸
19192,19950722,２６,Ｊ１ サントリー,名古屋,3-0,Ｇ大阪,瑞穂陸
19193,19950723,１３,サテライトリーグ,Ｃ大阪,1-0,名古屋,長居２
19194,19950819,３,Ｊ１ ＮＩＣＯＳ,名古屋,3-1,Ｇ大阪,長良川
19195,19950903,１５,サテライトリーグ,神戸,4-0,名古屋,津山
19196,19950913,９,Ｊ１ ＮＩＣＯＳ,名古屋,0-1,Ｃ大阪,瑞穂陸
19197,19950916,１０,Ｊ１ ＮＩＣＯＳ,名古屋,1-0,広島,瑞穂陸
19198,19951007,１５,Ｊ１ ＮＩＣＯＳ,Ｇ大阪,1-2,名古屋,佐賀
19199,19951015,３,サテライトリーグ Ｃグループ,名古屋,0-4,京都,飯田
19200,19951108,２１,Ｊ１ ＮＩＣＯＳ,Ｃ大阪,1-0,名古屋,長居２
19201,19951111,２２,Ｊ１ ＮＩＣＯＳ,広島,0-2,名古屋,広島ビ
19202,19960323,３,Ｊ１,名古屋,3-1,福岡,瑞穂陸
19203,19960413,７,Ｊ１,名古屋,2-0,Ｇ大阪,瑞穂陸
19204,19960427,１０,Ｊ１,Ｃ大阪,3-2,名古屋,長居２
19205,19960515,１４,Ｊ１,名古屋,1-2,広島,瑞穂陸
19206,19960518,１５,Ｊ１,京都,2-3,名古屋,鳥取
19207,19960810,0,ＹＮＣ 予選Ｂグループ,福岡,1-0,名古屋,博多球
19208,19960814,0,ＹＮＣ 予選Ｂグループ,名古屋,3-3,福岡,瑞穂陸
19209,19960817,0,ＹＮＣ 予選Ｂグループ,名古屋,6-1,Ｃ大阪,長良川
19210,19960821,0,ＹＮＣ 予選Ｂグループ,Ｃ大阪,3-1,名古屋,長居
19211,19960907,１８,Ｊ１,広島,2-3,名古屋,広島ビ
19212,19960914,１９,Ｊ１,名古屋,3-0,京都,瑞穂陸
19213,19961002,２２,Ｊ１,福岡,1-3,名古屋,水前寺
19214,19961026,２６,Ｊ１,Ｇ大阪,0-3,名古屋,金沢
19215,19961109,３０,Ｊ１,名古屋,2-1,Ｃ大阪,瑞穂陸
19216,19970308,１,ＹＮＣ 予選Ｄグループ,名古屋,2-1,広島,長良川
19217,19970315,２,ＹＮＣ 予選Ｄグループ,神戸,1-1,名古屋,神戸ユ
19218,19970322,４,ＹＮＣ 予選Ｄグループ,名古屋,3-0,神戸,瑞穂陸
19219,19970329,６,ＹＮＣ 予選Ｄグループ,広島,4-2,名古屋,広島ビ
19220,19970412,１,Ｊ１ １ｓｔ,名古屋,2-3,Ｃ大阪,瑞穂陸
19221,19970416,２,Ｊ１ １ｓｔ,神戸,2-1,名古屋,神戸ユ
19222,19970517,９,Ｊ１ １ｓｔ,Ｇ大阪,0-1,名古屋,万博
19223,19970528,１１,Ｊ１ １ｓｔ,京都,1-3,名古屋,西京極
19224,19970716,１６,Ｊ１ １ｓｔ,名古屋,1-0,広島,瑞穂陸
19225,19970719,１７,Ｊ１ １ｓｔ,福岡,3-2,名古屋,博多球
19226,19970730,１,Ｊ１ ２ｎｄ,広島,1-0,名古屋,広島ビ
19227,19970802,２,Ｊ１ ２ｎｄ,Ｃ大阪,2-3,名古屋,長居
19228,19970806,３,Ｊ１ ２ｎｄ,名古屋,3-0,神戸,瑞穂陸
19229,19970906,１０,Ｊ１ ２ｎｄ,名古屋,0-1,Ｇ大阪,瑞穂陸
19230,19970924,１４,Ｊ１ ２ｎｄ,名古屋,1-2,京都,長良川
19231,19971004,１７,Ｊ１ ２ｎｄ,名古屋,2-0,福岡,瑞穂陸
19232,19980321,１,Ｊ１ １ｓｔ,名古屋,2-3,神戸,瑞穂陸
19233,19980404,４,Ｊ１ １ｓｔ,Ｃ大阪,2-0,名古屋,長居
19234,19980411,５,Ｊ１ １ｓｔ,名古屋,3-2,広島,瑞穂陸
19235,19980415,６,Ｊ１ １ｓｔ,福岡,1-2,名古屋,博多球
19236,19980505,１１,Ｊ１ １ｓｔ,名古屋,0-0(PK1-3),Ｇ大阪,長良川
19237,19980516,１,ＹＮＣ 予選Ｄグループ,名古屋,1-1,神戸,瑞穂陸
19238,19980603,４,ＹＮＣ 予選Ｄグループ,京都,1-2,名古屋,西京極
19239,19980729,１４,Ｊ１ １ｓｔ,名古屋,3-1,京都,瑞穂陸
19240,19980822,１,Ｊ１ ２ｎｄ,京都,2-3,名古屋,西京極
19241,19980915,５,Ｊ１ ２ｎｄ,神戸,1-3,名古屋,神戸ユ
19242,19980926,８,Ｊ１ ２ｎｄ,名古屋,1-1(PK5-3),Ｃ大阪,瑞穂球
19243,19981003,９,Ｊ１ ２ｎｄ,広島,2-1,名古屋,広島ビ
19244,19981014,１０,Ｊ１ ２ｎｄ,名古屋,2-0,福岡,瑞穂陸
19245,19981103,１５,Ｊ１ ２ｎｄ,Ｇ大阪,2-3,名古屋,万博
19246,19990306,１,Ｊ１ １ｓｔ,名古屋,1-0,福岡,瑞穂陸
19247,19990313,２,Ｊ１ １ｓｔ,Ｇ大阪,3-2,名古屋,万博
19248,19990327,４,Ｊ１ １ｓｔ,神戸,0-2,名古屋,神戸ユ
19249,19990403,５,Ｊ１ １ｓｔ,名古屋,0-2,広島,瑞穂陸
19250,19990424,８,Ｊ１ １ｓｔ,京都,1-2,名古屋,西京極
19251,19990508,１２,Ｊ１ １ｓｔ,Ｃ大阪,1-2,名古屋,花園
19252,19990814,２,Ｊ１ ２ｎｄ,名古屋,0-3,京都,瑞穂陸
19253,19990904,６,Ｊ１ ２ｎｄ,名古屋,3-2,Ｃ大阪,瑞穂陸
19254,19990923,１０,Ｊ１ ２ｎｄ,福岡,1-3,名古屋,博多球
19255,19991117,１２,Ｊ１ ２ｎｄ,名古屋,2-1,Ｇ大阪,瑞穂陸
19256,19991123,１４,Ｊ１ ２ｎｄ,広島,0-1,名古屋,広島ビ
19257,19991127,１５,Ｊ１ ２ｎｄ,名古屋,1-0,神戸,瑞穂陸
19258,20000401,４,Ｊ１ １ｓｔ,名古屋,1-2,福岡,瑞穂球
19259,20000405,５,Ｊ１ １ｓｔ,京都,0-1,名古屋,西京極
19260,20000422,８,Ｊ１ １ｓｔ,名古屋,3-1,Ｃ大阪,瑞穂陸
19261,20000503,１０,Ｊ１ １ｓｔ,名古屋,1-2,神戸,瑞穂陸
19262,20000520,１４,Ｊ１ １ｓｔ,Ｇ大阪,1-2,名古屋,万博
19263,20000527,１５,Ｊ１ １ｓｔ,名古屋,2-1,広島,瑞穂球
19264,20000715,４,Ｊ１ ２ｎｄ,神戸,1-3,名古屋,神戸ユ
19265,20000726,６,Ｊ１ ２ｎｄ,Ｃ大阪,0-3,名古屋,長居
19266,20000805,８,Ｊ１ ２ｎｄ,福岡,3-2,名古屋,博多球
19267,20001108,１１,Ｊ１ ２ｎｄ,名古屋,0-1,京都,瑞穂陸
19268,20001111,１２,Ｊ１ ２ｎｄ,広島,4-0,名古屋,広島ビ
19269,20001118,１３,Ｊ１ ２ｎｄ,名古屋,1-2,Ｇ大阪,瑞穂陸
19270,20010415,0,サテライトリーグ Ｂグループ,名古屋,2-2,京都,中池公園
19271,20010503,７,Ｊ１ １ｓｔ,名古屋,3-1,Ｃ大阪,瑞穂陸
19272,20010506,８,Ｊ１ １ｓｔ,名古屋,0-2,神戸,瑞穂陸
19273,20010512,９,Ｊ１ １ｓｔ,Ｇ大阪,2-3,名古屋,万博
19274,20010613,0,ＹＮＣ,神戸,2-2,名古屋,神戸ユ
19275,20010620,0,ＹＮＣ,名古屋,2-1,神戸,瑞穂陸
19276,20010707,１３,Ｊ１ １ｓｔ,福岡,0-4,名古屋,博多球
19277,20010714,１４,Ｊ１ １ｓｔ,名古屋,3-2,広島,瑞穂陸
19278,20010715,0,サテライトリーグ Ｂグループ,京都,0-2,名古屋,東城陽Ｇ
19279,20010808,0,ＹＮＣ,広島,2-3,名古屋,広島ス
19280,20010811,１,Ｊ１ ２ｎｄ,名古屋,3-2,Ｇ大阪,瑞穂陸
19281,20010818,２,Ｊ１ ２ｎｄ,神戸,2-1,名古屋,神戸ユ
19282,20010822,0,ＹＮＣ,名古屋,1-0,広島,瑞穂陸
19283,20010908,４,Ｊ１ ２ｎｄ,広島,2-4,名古屋,広島ビ
19284,20010915,５,Ｊ１ ２ｎｄ,Ｃ大阪,0-2,名古屋,長居
19285,20011110,１３,Ｊ１ ２ｎｄ,名古屋,1-0,福岡,瑞穂陸
19286,20020420,７,Ｊ１ １ｓｔ,名古屋,0-1,京都,瑞穂陸
19287,20020430,２,ＹＮＣ 予選Ｄグループ,広島,1-1,名古屋,広島ス
19288,20020509,５,ＹＮＣ 予選Ｄグループ,名古屋,1-2,広島,瑞穂陸
19289,20020721,９,Ｊ１ １ｓｔ,Ｇ大阪,3-2,名古屋,万博
19290,20020724,１０,Ｊ１ １ｓｔ,名古屋,4-1,神戸,瑞穂陸
19291,20020727,１１,Ｊ１ １ｓｔ,広島,0-1,名古屋,広島ビ
19292,20020918,４,Ｊ１ ２ｎｄ,神戸,2-0,名古屋,神戸ユ
19293,20020921,５,Ｊ１ ２ｎｄ,名古屋,0-1,Ｇ大阪,豊田ス
19294,20021013,８,Ｊ１ ２ｎｄ,名古屋,3-1,広島,瑞穂陸
19295,20021026,１１,Ｊ１ ２ｎｄ,京都,2-1,名古屋,西京極
19296,20030315,２,ＹＮＣ 予選Ｄグループ,大分,0-1,名古屋,大分ス
19297,20030409,３,ＹＮＣ 予選Ｄグループ,名古屋,0-0,京都,瑞穂陸
19298,20030505,７,Ｊ１ １ｓｔ,名古屋,2-1,大分,瑞穂陸
19299,20030702,５,ＹＮＣ 予選Ｄグループ,名古屋,1-1,大分,瑞穂陸
19300,20030705,１１,Ｊ１ １ｓｔ,名古屋,1-1,京都,豊田ス
19301,20030712,１２,Ｊ１ １ｓｔ,神戸,0-3,名古屋,神戸ウイ
19302,20030716,６,ＹＮＣ 予選Ｄグループ,京都,0-1,名古屋,西京極
19303,20030719,１３,Ｊ１ １ｓｔ,名古屋,1-1,Ｇ大阪,瑞穂陸
19304,20030802,１５,Ｊ１ １ｓｔ,Ｃ大阪,2-1,名古屋,長居
19305,20030920,６,Ｊ１ ２ｎｄ,京都,1-2,名古屋,西京極
19306,20030923,７,Ｊ１ ２ｎｄ,名古屋,3-1,Ｃ大阪,瑞穂陸
19307,20031018,１０,Ｊ１ ２ｎｄ,名古屋,1-2,神戸,瑞穂陸
19308,20031025,１１,Ｊ１ ２ｎｄ,Ｇ大阪,3-1,名古屋,万博
19309,20031115,１３,Ｊ１ ２ｎｄ,大分,0-0,名古屋,大分ス
19310,20040313,１,Ｊ１ １ｓｔ,Ｃ大阪,1-2,名古屋,長居
19311,20040327,１,ＹＮＣ 予選Ｂグループ,Ｇ大阪,1-3,名古屋,万博
19312,20040328,0,サテライトリーグ Ｃグループ,京都,0-1,名古屋,東城陽Ｇ
19313,20040414,５,Ｊ１ １ｓｔ,広島,1-1,名古屋,広島ビ
19314,20040502,７,Ｊ１ １ｓｔ,Ｇ大阪,0-2,名古屋,万博
19315,20040530,0,サテライトリーグ Ｃグループ,名古屋,3-0,京都,多治見
19316,20040616,１３,Ｊ１ １ｓｔ,名古屋,2-1,大分,瑞穂陸
19317,20040626,１５,Ｊ１ １ｓｔ,名古屋,2-2,神戸,瑞穂陸
19318,20040717,５,ＹＮＣ 予選Ｂグループ,名古屋,2-2,Ｇ大阪,瑞穂陸
19319,20040814,１,Ｊ１ ２ｎｄ,名古屋,1-2,Ｇ大阪,瑞穂陸
19320,20040923,６,Ｊ１ ２ｎｄ,名古屋,5-2,Ｃ大阪,瑞穂陸
19321,20041106,１２,Ｊ１ ２ｎｄ,名古屋,2-1,広島,瑞穂陸
19322,20041110,７,Ｊ１ ２ｎｄ,大分,0-4,名古屋,大分ス
19323,20041123,１４,Ｊ１ ２ｎｄ,神戸,2-1,名古屋,神戸ウイ
19324,20050319,１,ＹＮＣ 予選Ｄグループ,名古屋,1-2,Ｃ大阪,瑞穂陸
19325,20050402,３,Ｊ１,名古屋,1-1,広島,豊田ス
19326,20050403,0,サテライトリーグ Ｃグループ,京都,2-2,名古屋,東城陽Ｇ
19327,20050409,４,Ｊ１,Ｃ大阪,1-0,名古屋,長居
19328,20050504,１０,Ｊ１,名古屋,0-0,大分,瑞穂陸
19329,20050508,１１,Ｊ１,Ｇ大阪,3-1,名古屋,万博
19330,20050514,１２,Ｊ１,名古屋,0-2,神戸,豊田ス
19331,20050604,５,ＹＮＣ 予選Ｄグループ,Ｃ大阪,1-1,名古屋,長居
19332,20050820,１９,Ｊ１,神戸,1-0,名古屋,岡山
19333,20050917,２４,Ｊ１,大分,2-0,名古屋,熊本
19334,20050924,２５,Ｊ１,名古屋,1-3,Ｃ大阪,瑞穂陸
19335,20051001,２６,Ｊ１,広島,1-2,名古屋,広島ビ
19336,20051030,0,サテライトリーグ Ｃグループ,名古屋,1-0,京都,トヨタＳ
19337,20051120,３１,Ｊ１,名古屋,2-1,Ｇ大阪,豊田ス
19338,20060305,１,Ｊ１,名古屋,3-2,Ｃ大阪,瑞穂陸
19339,20060321,４,Ｊ１,福岡,0-1,名古屋,博多球
19340,20060326,５,Ｊ１,名古屋,0-3,大分,瑞穂陸
19341,20060408,７,Ｊ１,名古屋,1-1,京都,豊田ス
19342,20060412,0,ＹＮＣ 予選Ｄグループ,Ｃ大阪,1-1,名古屋,長居
19343,20060514,0,ＹＮＣ 予選Ｄグループ,名古屋,1-1,Ｃ大阪,瑞穂陸
19344,20060719,１３,Ｊ１,名古屋,2-3,広島,瑞穂陸
19345,20060722,１４,Ｊ１,Ｇ大阪,5-1,名古屋,万博
19346,20060827,２０,Ｊ１,名古屋,3-3,Ｇ大阪,瑞穂陸
19347,20060909,２２,Ｊ１,広島,0-0,名古屋,広島ビ
19348,20061111,３０,Ｊ１,大分,0-1,名古屋,九石ド
19349,20061123,３２,Ｊ１,Ｃ大阪,1-1,名古屋,長居２
19350,20061126,３３,Ｊ１,名古屋,2-0,福岡,瑞穂陸
19351,20061202,３４,Ｊ１,京都,0-1,名古屋,西京極
19352,20070407,５,Ｊ１,名古屋,2-3,広島,豊田ス
19353,20070421,７,Ｊ１,名古屋,2-0,神戸,瑞穂陸
19354,20070503,９,Ｊ１,名古屋,1-2,大分,瑞穂陸
19355,20070514,0,サテライトリーグ Ｅグループ,Ｃ大阪,1-1,名古屋,南津守
19356,20070603,0,サテライトリーグ Ｅグループ,神戸,1-0,名古屋,三木陸
19357,20070610,0,サテライトリーグ Ｅグループ,Ｇ大阪,1-0,名古屋,ガンバＧ
19358,20070616,１５,Ｊ１,Ｇ大阪,3-1,名古屋,万博
19359,20070812,１９,Ｊ１,広島,1-3,名古屋,広島ビ
19360,20070820,0,サテライトリーグ Ｅグループ,京都,0-1,名古屋,東城陽Ｇ
19361,20070901,２４,Ｊ１,名古屋,1-4,Ｇ大阪,瑞穂陸
19362,20070902,0,サテライトリーグ Ｅグループ,名古屋,1-3,Ｇ大阪,中池公園
19363,20070916,0,サテライトリーグ Ｅグループ,名古屋,1-2,京都,多治見
19364,20070922,２６,Ｊ１,神戸,5-0,名古屋,神戸ユ
19365,20070930,0,サテライトリーグ Ｅグループ,名古屋,0-0,Ｃ大阪,東員町
19366,20071014,0,サテライトリーグ Ｅグループ,名古屋,2-1,神戸,トヨタＳ
19367,20071118,３２,Ｊ１,大分,1-3,名古屋,九石ド
