,年月日,節,スタジアム,H_勝点,H_試合,H_勝,H_分,H_敗,H_得点,H_失点,H_得失点差,H_rest_days,A_勝点,A_試合,A_勝,A_分,A_敗,A_得点,A_失点,A_得失点差,A_rest_days,H_監督,A_監督,y_H_goal,y_A_goal,y_goal_deff,y_even_flg,y_H_result,J1_flg,J2_flg,J3_flg,H_DF,H_MF,H_FW,A_DF,A_MF,A_FW,H_順位,A_順位,H_Team,A_Team,train_test
4695,20140323.0,3.0,19.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,-2.0,7.0,4.0,2.0,1.0,1.0,0.0,3.0,0.0,3.0,7.0,101.0,143.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,9.0,3.0,45.0,28.0,train
4696,20140323.0,4.0,48.0,6.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,4.0,3.0,3.0,1.0,0.0,2.0,4.0,7.0,-3.0,4.0,24.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,3.0,3.0,5.0,12.0,3.0,10.0,train
4697,20140323.0,3.0,73.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,7.0,3.0,2.0,1.0,0.0,1.0,4.0,5.0,-1.0,7.0,173.0,177.0,6.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,4.0,6.0,43.0,57.0,train
4698,20140323.0,4.0,105.0,3.0,3.0,1.0,0.0,2.0,5.0,7.0,-2.0,8.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0,-3.0,4.0,75.0,9.0,4.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,11.0,17.0,25.0,1.0,train
4699,20140323.0,4.0,37.0,2.0,3.0,0.0,2.0,1.0,2.0,6.0,-4.0,4.0,9.0,3.0,3.0,0.0,0.0,6.0,0.0,6.0,8.0,68.0,126.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,5.0,1.0,15.0,2.0,30.0,7.0,train
4700,20140323.0,4.0,98.0,0.0,3.0,0.0,0.0,3.0,0.0,10.0,-10.0,4.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,-1.0,4.0,88.0,18.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,18.0,14.0,16.0,4.0,train
4701,20140322.0,4.0,90.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,6.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,6.0,170.0,164.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,6.0,1.0,4.0,5.0,1.0,13.0,13.0,40.0,26.0,train
4702,20140322.0,4.0,63.0,5.0,3.0,1.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,3.0,2.0,0.0,1.0,3.0,3.0,0.0,6.0,166.0,149.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,8.0,7.0,23.0,24.0,train
4703,20140322.0,4.0,91.0,6.0,3.0,2.0,0.0,1.0,7.0,4.0,3.0,6.0,9.0,3.0,3.0,0.0,0.0,6.0,0.0,6.0,6.0,32.0,104.0,2.0,3.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,4.0,1.0,50.0,9.0,train
4704,20140322.0,4.0,38.0,0.0,3.0,0.0,0.0,3.0,2.0,8.0,-6.0,6.0,7.0,3.0,2.0,1.0,0.0,4.0,1.0,3.0,6.0,53.0,59.0,0.0,5.0,-5.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,3.0,3.0,22.0,2.0,52.0,31.0,train
4705,20140322.0,4.0,104.0,6.0,3.0,2.0,0.0,1.0,4.0,2.0,2.0,6.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,-2.0,6.0,111.0,100.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,5.0,19.0,22.0,36.0,train
4706,20140322.0,4.0,58.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,-1.0,6.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,-2.0,6.0,152.0,118.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,13.0,17.0,0.0,39.0,train
4707,20140322.0,4.0,20.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,-2.0,6.0,1.0,3.0,0.0,1.0,2.0,2.0,5.0,-3.0,6.0,138.0,41.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,5.0,3.0,2.0,4.0,4.0,2.0,18.0,20.0,38.0,27.0,train
4708,20140322.0,4.0,53.0,1.0,3.0,0.0,1.0,2.0,1.0,5.0,-4.0,6.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,6.0,82.0,19.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,21.0,11.0,47.0,35.0,train
4709,20140322.0,4.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,5.0,-2.0,6.0,6.0,3.0,2.0,0.0,1.0,3.0,2.0,1.0,6.0,89.0,142.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,16.0,6.0,54.0,19.0,train
4710,20140322.0,4.0,29.0,6.0,3.0,2.0,0.0,1.0,7.0,3.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,6.0,8.0,30.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,5.0,2.0,3.0,12.0,34.0,17.0,train
4711,20140322.0,4.0,19.0,5.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,6.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,1.0,6.0,91.0,147.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,9.0,10.0,8.0,21.0,train
4712,20140316.0,3.0,51.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,2.0,7.0,-5.0,7.0,136.0,57.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,9.0,22.0,19.0,52.0,train
4713,20140316.0,2.0,84.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,-3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,-3.0,7.0,123.0,177.0,2.0,4.0,-2.0,0.0,2.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,10.0,10.0,48.0,57.0,train
4714,20140316.0,2.0,74.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,117.0,114.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,3.0,6.0,1.0,1.0,7.0,33.0,51.0,train
4715,20140316.0,3.0,12.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,-1.0,7.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,-1.0,7.0,97.0,149.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,17.0,13.0,36.0,24.0,train
4716,20140316.0,3.0,32.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,7.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,-2.0,7.0,27.0,144.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,5.0,3.0,2.0,9.0,18.0,17.0,38.0,train
4717,20140316.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,116.0,179.0,0.0,2.0,-2.0,0.0,2.0,0.0,0.0,1.0,4.0,3.0,3.0,4.0,5.0,1.0,9.0,7.0,44.0,43.0,train
4718,20140316.0,3.0,106.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,-1.0,7.0,6.0,2.0,2.0,0.0,0.0,6.0,1.0,5.0,7.0,141.0,35.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,16.0,1.0,21.0,50.0,train
4719,20140316.0,3.0,101.0,6.0,2.0,2.0,0.0,0.0,4.0,0.0,4.0,7.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,7.0,100.0,158.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,5.0,1.0,2.0,6.0,9.0,0.0,train
4720,20140316.0,2.0,13.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,-4.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,104.0,105.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,12.0,5.0,29.0,45.0,train
4721,20140316.0,3.0,45.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,-3.0,7.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,-1.0,7.0,38.0,164.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,20.0,13.0,27.0,26.0,train
4722,20140316.0,2.0,72.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,137.0,151.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,28.0,46.0,train
4723,20140316.0,2.0,67.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,3.0,7.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,147.0,45.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,3.0,5.0,2.0,2.0,5.0,41.0,20.0,train
4724,20140316.0,3.0,53.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,-3.0,7.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,7.0,82.0,93.0,1.0,2.0,-1.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,2.0,4.0,4.0,2.0,19.0,15.0,47.0,8.0,train
4725,20140316.0,3.0,29.0,3.0,2.0,1.0,0.0,1.0,4.0,2.0,2.0,7.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,7.0,8.0,91.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,3.0,4.0,5.0,1.0,7.0,9.0,34.0,54.0,train
4726,20140316.0,3.0,85.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,7.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,7.0,17.0,171.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,8.0,5.0,35.0,23.0,train
4727,20140316.0,3.0,57.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,-3.0,7.0,6.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,7.0,112.0,117.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,20.0,3.0,39.0,22.0,train
4728,20140316.0,3.0,61.0,6.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,7.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,-1.0,7.0,56.0,175.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,6.0,1.0,3.0,12.0,31.0,40.0,train
4729,20140315.0,3.0,21.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,7.0,81.0,28.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,5.0,2.0,4.0,3.0,3.0,11.0,12.0,14.0,5.0,train
4730,20140315.0,3.0,37.0,1.0,2.0,0.0,1.0,1.0,1.0,5.0,-4.0,7.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,-1.0,7.0,68.0,119.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,15.0,10.0,30.0,32.0,train
4731,20140315.0,3.0,26.0,6.0,2.0,2.0,0.0,0.0,6.0,0.0,6.0,7.0,6.0,2.0,2.0,0.0,0.0,6.0,0.0,6.0,7.0,90.0,17.0,0.0,3.0,-3.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,1.0,18.0,2.0,train
4732,20140315.0,3.0,19.0,6.0,2.0,2.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,7.0,-7.0,7.0,121.0,90.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,3.0,18.0,7.0,16.0,train
4733,20140315.0,3.0,81.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,-1.0,7.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,-3.0,7.0,169.0,78.0,3.0,4.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,14.0,16.0,6.0,25.0,train
4734,20140315.0,3.0,30.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,7.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,7.0,33.0,1.0,4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,3.0,3.0,5.0,8.0,13.0,10.0,train
4735,20140315.0,3.0,31.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,-3.0,7.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,7.0,7.0,167.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,2.0,16.0,5.0,1.0,12.0,train
4736,20140315.0,3.0,103.0,6.0,2.0,2.0,0.0,0.0,3.0,1.0,2.0,7.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,7.0,119.0,27.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,1.0,3.0,6.0,1.0,4.0,9.0,15.0,3.0,train
4737,20140315.0,3.0,62.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,7.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,7.0,16.0,157.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,12.0,7.0,4.0,11.0,train
4738,20140309.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,145.0,121.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,46.0,44.0,train
4739,20140309.0,2.0,51.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,-1.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,-2.0,7.0,136.0,118.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,14.0,18.0,19.0,39.0,train
4740,20140309.0,2.0,90.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,7.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,170.0,104.0,0.0,3.0,-3.0,0.0,2.0,0.0,1.0,0.0,3.0,6.0,1.0,3.0,4.0,3.0,4.0,8.0,40.0,9.0,train
4741,20140309.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,101.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0,5.0,2.0,0.0,0.0,45.0,20.0,train
4742,20140309.0,2.0,20.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,138.0,117.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,5.0,3.0,2.0,5.0,3.0,2.0,10.0,6.0,38.0,22.0,train
4743,20140309.0,2.0,63.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,166.0,93.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,4.0,10.0,23.0,8.0,train
4744,20140309.0,2.0,32.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,-1.0,7.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,7.0,27.0,19.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,14.0,1.0,17.0,35.0,train
4745,20140309.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,137.0,129.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,28.0,48.0,train
4746,20140309.0,2.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,-2.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,157.0,100.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,4.0,3.0,21.0,10.0,26.0,36.0,train
4747,20140309.0,2.0,58.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,7.0,152.0,147.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,5.0,1.0,8.0,16.0,0.0,21.0,train
4748,20140309.0,2.0,38.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,-2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,7.0,53.0,10.0,1.0,4.0,-3.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,3.0,3.0,18.0,16.0,52.0,34.0,train
4749,20140309.0,2.0,64.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,-2.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,-2.0,7.0,143.0,41.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,21.0,18.0,24.0,27.0,train
4750,20140309.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,108.0,179.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,3.0,5.0,2.0,0.0,0.0,51.0,43.0,train
4751,20140309.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,147.0,177.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,5.0,1.0,0.0,0.0,41.0,57.0,train
4752,20140309.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,104.0,122.0,0.0,4.0,-4.0,0.0,2.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,5.0,1.0,0.0,0.0,29.0,33.0,train
4753,20140309.0,2.0,91.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,32.0,84.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,1.0,10.0,50.0,47.0,train
4754,20140309.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,7.0,89.0,59.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,3.0,3.0,6.0,1.0,54.0,31.0,train
4755,20140308.0,2.0,45.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,-4.0,7.0,25.0,71.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,3.0,4.0,3.0,10.0,17.0,5.0,30.0,train
4756,20140308.0,2.0,103.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,119.0,174.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,3.0,3.0,6.0,8.0,15.0,6.0,train
4757,20140308.0,2.0,11.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,4.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,-1.0,7.0,15.0,9.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,2.0,13.0,2.0,1.0,train
4758,20140308.0,2.0,16.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,7.0,113.0,167.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,5.0,14.0,32.0,12.0,train
4759,20140308.0,2.0,98.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,-5.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,7.0,88.0,36.0,0.0,2.0,-2.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,18.0,14.0,16.0,13.0,train
4760,20140308.0,2.0,8.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,126.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,5.0,1.0,4.0,3.0,10.0,7.0,train
4761,20140308.0,2.0,21.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,81.0,18.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,8.0,10.0,14.0,4.0,train
4762,20140308.0,2.0,48.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,7.0,3.0,1.0,1.0,0.0,0.0,5.0,0.0,5.0,7.0,24.0,92.0,0.0,1.0,-1.0,0.0,2.0,1.0,0.0,0.0,3.0,6.0,1.0,4.0,4.0,2.0,6.0,1.0,3.0,18.0,train
4763,20140308.0,2.0,105.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,-2.0,6.0,0.0,1.0,0.0,0.0,1.0,2.0,3.0,-1.0,7.0,75.0,157.0,1.0,2.0,-1.0,0.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,16.0,12.0,25.0,11.0,train
4764,20140302.0,1.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,169.0,83.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,3.0,3.0,4.0,4.0,2.0,0.0,0.0,6.0,14.0,train
4765,20140302.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,97.0,84.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,4.0,2.0,0.0,0.0,36.0,47.0,train
4766,20140302.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,38.0,59.0,1.0,3.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,3.0,3.0,0.0,0.0,27.0,31.0,train
4767,20140302.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,32.0,57.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,50.0,52.0,train
4768,20140302.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,89.0,30.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,1.0,3.0,5.0,2.0,0.0,0.0,54.0,17.0,train
4769,20140302.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,112.0,19.0,1.0,3.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,0.0,0.0,39.0,35.0,train
4770,20140302.0,1.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,111.0,142.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,4.0,2.0,3.0,4.0,3.0,0.0,0.0,22.0,19.0,train
4771,20140302.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,157.0,171.0,0.0,2.0,-2.0,0.0,2.0,0.0,1.0,0.0,4.0,5.0,1.0,4.0,3.0,3.0,0.0,0.0,26.0,23.0,train
4772,20140302.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,8.0,158.0,0.0,1.0,-1.0,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,4.0,5.0,1.0,0.0,0.0,34.0,0.0,train
4773,20140302.0,1.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,100.0,147.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,3.0,4.0,5.0,1.0,0.0,0.0,9.0,21.0,train
4774,20140302.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,91.0,144.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,1.0,5.0,4.0,1.0,0.0,0.0,8.0,38.0,train
