ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,武田　将平,伊藤　彰,2020/09/02,28.3,76%,井上　知大,"２０２０明治安田生命Ｊ２リーグ
								 第１６節第１日",ヴァンフォーレ甲府
MF,中村　亮太朗,伊藤　彰,2020/09/02,28.3,76%,井上　知大,"２０２０明治安田生命Ｊ２リーグ
								 第１６節第１日",ヴァンフォーレ甲府
MF,荒木　翔,伊藤　彰,2020/09/02,28.3,76%,井上　知大,"２０２０明治安田生命Ｊ２リーグ
								 第１６節第１日",ヴァンフォーレ甲府
FW,松田　力,伊藤　彰,2020/09/02,28.3,76%,井上　知大,"２０２０明治安田生命Ｊ２リーグ
								 第１６節第１日",ヴァンフォーレ甲府
FW,ルキアン,フェルナンド　フベロ,2020/09/02,29.3,68%,山本　雄大,"２０２０明治安田生命Ｊ２リーグ
								 第１６節第１日",ジュビロ磐田
FW,ルリーニャ,フェルナンド　フベロ,2020/09/02,29.3,68%,山本　雄大,"２０２０明治安田生命Ｊ２リーグ
								 第１６節第１日",ジュビロ磐田
GK,花田　力,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
DF,國分　将,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
DF,近石　哲平,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
DF,深井　脩平,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
DF,丸岡　悟,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
MF,國領　一平,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
MF,新井山　祥智,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
MF,前田　柊,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
FW,中村　太一,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
FW,秋吉　泰佑,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
FW,上形　洋介,中口　雅史,2020/09/02,24.6,73%,辛島　宗烈,"２０２０明治安田生命Ｊ３リーグ
								 第１３節第１日",ヴァンラーレ八戸
GK,白井　裕人,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
DF,毛利　駿也,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
DF,庄司　朋乃也,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
DF,作田　裕次,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
DF,沼田　圭悟,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
MF,清原　翔平,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
MF,大橋　尚志,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
MF,藤村　慶太,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
MF,加藤　大樹,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
MF,杉浦　恭平,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
GK,カルバハル,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
DF,西岡　大志,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
DF,増谷　幸祐,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
DF,岡﨑　亮平,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
DF,福井　諒司,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
MF,富所　悠,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
MF,上里　一将,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
MF,風間　宏希,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
MF,河合　秀人,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
MF,越智　亮介,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
MF,輪湖　直樹,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,喜田　陽,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,石津　大介,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
FW,ヤン　ドンヒョン,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,奥田　晃也,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
FW,北脇　健慈,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
GK,田中　雄大,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
DF,丹羽　竜平,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
DF,工藤　祐生,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
DF,梅井　大輝,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
DF,保﨑　淳,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
DF,森本　大貴,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
MF,サムエル　アウベス,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
MF,谷澤　達也,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
FW,端戸　仁,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
FW,佐藤　優平,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
FW,レアンドロ,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
GK,セランテス,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
DF,三國　ケネディエブス,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
DF,吉本　一謙,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
DF,篠原　弘次郎,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,石原　広教,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,ウォン　ドゥジェ,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
MF,田邉　草民,久藤　清一,2019/07/06,26.9,69%,谷本　涼,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アビスパ福岡
FW,垣田　裕暉,柳下　正明,2018/06/23,23.7,54%,榎本　一慶,"２０１８明治安田生命Ｊ２リーグ
								 第２０節第１日",ツエーゲン金沢
GK,浅沼　優瑠,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,大泉　和也,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,宗近　慧,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,中西　規真,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,西山　峻太,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,河野　諒祐,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,土館　賢人,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,後藤　京介,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,吉田　明生,樋口　靖洋,2018/06/23,19.3,90%,須谷　雄三,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,椎名　伸志,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
MF,新井　瑞希,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
MF,前嶋　洋太,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
FW,才藤　龍治,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
FW,鈴木　孝司,樋口　靖洋,2019/07/06,27.8,76%,中井　敏博,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",ＦＣ琉球
GK,大谷　幸輝,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
DF,新井　直人,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
DF,岡本　將成,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
DF,大武　峻,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
DF,渡邊　泰基,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
MF,戸嶋　祥郎,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
MF,カウエ,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
MF,フランシス,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
MF,高木　善朗,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
MF,渡邉　新太,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
FW,レオナルド,吉永　一明,2019/07/06,25.1,57%,高山　啓義,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",アルビレックス新潟
GK,上福元　直人,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
DF,若狭　大志,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
DF,李　栄直,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
DF,平　智広,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
MF,小池　純輝,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
MF,井上　潮音,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
MF,山本　理仁,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
MF,永田　拓也,ギャリー　ジョン　ホワイト,2019/07/06,22.5,73%,榎本　一慶,"２０１９明治安田生命Ｊ２リーグ
								 第２１節第１日",東京ヴェルディ
MF,徳永　裕大,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
MF,千明　聖典,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
FW,ジョン　ガブリエル,西ヶ谷　隆之,2018/06/23,18.1,100%,野堀　桂佑,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",ＳＣ相模原
GK,永井　堅梧,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
DF,谷奥　健四郎,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
DF,ルーカス　ダウベルマン,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
DF,今瀬　淳也,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
DF,弓崎　恭平,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
MF,差波　優人,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
MF,川上　エドオジョン　智慧,安達　亮,2018/06/23,23.8,59%,笠原　寛貴,"２０１８明治安田生命Ｊ３リーグ
								 第１５節第１日",カターレ富山
DF,フェリペ,阪倉　裕二,2015/05/24,25.6,56%,河合　英治,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",栃木ＳＣ
DF,パク　ヒョンジン,阪倉　裕二,2015/05/24,25.6,56%,河合　英治,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",栃木ＳＣ
MF,荒堀　謙次,阪倉　裕二,2015/05/24,25.6,56%,河合　英治,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",栃木ＳＣ
MF,菅　和範,阪倉　裕二,2015/05/24,25.6,56%,河合　英治,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",栃木ＳＣ
MF,小野寺　達也,阪倉　裕二,2015/05/24,25.6,56%,河合　英治,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",栃木ＳＣ
MF,中美　慶哉,阪倉　裕二,2015/05/24,25.6,56%,河合　英治,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",栃木ＳＣ
FW,阪野　豊史,阪倉　裕二,2015/05/24,25.6,56%,河合　英治,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",栃木ＳＣ
FW,杉本　真,阪倉　裕二,2015/05/24,25.6,56%,河合　英治,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",栃木ＳＣ
GK,神山　竜一,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
DF,イ　グァンソン,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
GK,相澤　貴志,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
DF,藤原　広太朗,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
DF,橋内　優也,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
DF,石井　秀典,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
DF,アレックス,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
MF,井澤　惇,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
MF,内田　裕斗,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
MF,木村　祐志,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
MF,エステバン,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
MF,大﨑　淳矢,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
MF,アダイウトン,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
FW,ジェイ,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
FW,長谷川　悠,小林　伸二,2015/05/24,27.1,27%,西村　雄一,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",徳島ヴォルティス
GK,カミンスキー,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
DF,櫻内　渚,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
DF,伊野波　雅彦,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
DF,藤田　義明,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
DF,駒野　友一,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
MF,上田　康太,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
MF,宮崎　智彦,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
MF,太田　吉彰,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
MF,小林　祐希,名波　浩,2015/05/24,21.7,58%,前田　拓哉,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",ジュビロ磐田
DF,濱田　水輝,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
DF,堤　俊輔,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
MF,亀川　諒史,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
MF,中村　北斗,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
MF,鈴木　惇,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
MF,末吉　隼也,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
MF,城後　寿,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
FW,金森　健志,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
FW,中原　貴之,井原　正巳,2015/05/24,26.6,49%,小屋　幸栄,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",アビスパ福岡
GK,武田　洋平,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
DF,安川　有,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
DF,若狭　大志,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
DF,阪田　章裕,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
DF,西　弘則,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
MF,ダニエル,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
MF,松本　昌也,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
MF,風間　宏矢,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
MF,為田　大貴,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
FW,後藤　優介,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
FW,吉平　翼,田坂　和昭,2015/05/24,24.2,43%,村上　伸次,"２０１５明治安田生命Ｊ２リーグ
								 第１５節第１日",大分トリニータ
MF,岩尾　憲,リカルド　ロドリゲス,2017/06/10,24.9,65%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
MF,杉本　太郎,リカルド　ロドリゲス,2017/06/10,24.9,65%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
FW,山﨑　凌吾,リカルド　ロドリゲス,2017/06/10,24.9,65%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
FW,渡　大生,リカルド　ロドリゲス,2017/06/10,24.9,65%,野田　祐樹,"２０１７明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
FW,小手川　宏基,片野坂　知宏,2017/06/10,29.0,39%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第１８節第１日",大分トリニータ
FW,三平　和司,片野坂　知宏,2017/06/10,29.0,39%,藤田　和也,"２０１７明治安田生命Ｊ２リーグ
								 第１８節第１日",大分トリニータ
GK,柴崎　貴広,ロティーナ,2017/06/10,31.4,39%,上村　篤史,"２０１７明治安田生命Ｊ２リーグ
								 第１８節第１日",東京ヴェルディ
DF,井林　章,ロティーナ,2017/06/10,31.4,39%,上村　篤史,"２０１７明治安田生命Ｊ２リーグ
								 第１８節第１日",東京ヴェルディ
DF,畠中　槙之輔,ロティーナ,2017/06/10,31.4,39%,上村　篤史,"２０１７明治安田生命Ｊ２リーグ
								 第１８節第１日",東京ヴェルディ
