ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
DF,山口　貴弘,柳田　伸明,2015/08/15,29.0,44%,窪田　陽輔,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",大分トリニータ
DF,鈴木　義宜,柳田　伸明,2015/08/15,29.0,44%,窪田　陽輔,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",大分トリニータ
DF,若狭　大志,柳田　伸明,2015/08/15,29.0,44%,窪田　陽輔,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",大分トリニータ
DF,安川　有,柳田　伸明,2015/08/15,29.0,44%,窪田　陽輔,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",大分トリニータ
MF,兵働　昭弘,柳田　伸明,2015/08/15,29.0,44%,窪田　陽輔,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",大分トリニータ
MF,松本　昌也,柳田　伸明,2015/08/15,29.0,44%,窪田　陽輔,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",大分トリニータ
MF,西　弘則,柳田　伸明,2015/08/15,29.0,44%,窪田　陽輔,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",大分トリニータ
MF,為田　大貴,柳田　伸明,2015/08/15,29.0,44%,窪田　陽輔,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",大分トリニータ
FW,伊佐　耕平,柳田　伸明,2015/08/15,29.0,44%,窪田　陽輔,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",大分トリニータ
FW,三平　和司,柳田　伸明,2015/08/15,29.0,44%,窪田　陽輔,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",大分トリニータ
GK,阿部　伸行,柱谷　幸一,2015/08/15,27.8,57%,野田　祐樹,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",ギラヴァンツ北九州
DF,星原　健太,柱谷　幸一,2015/08/15,27.8,57%,野田　祐樹,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",ギラヴァンツ北九州
DF,前田　和哉,柱谷　幸一,2015/08/15,27.8,57%,野田　祐樹,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",ギラヴァンツ北九州
DF,西嶋　弘之,柱谷　幸一,2015/08/15,27.8,57%,野田　祐樹,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",ギラヴァンツ北九州
DF,川島　大地,柱谷　幸一,2015/08/15,27.8,57%,野田　祐樹,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",ギラヴァンツ北九州
MF,風間　宏希,柱谷　幸一,2015/08/15,27.8,57%,野田　祐樹,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",ギラヴァンツ北九州
MF,八角　剛史,柱谷　幸一,2015/08/15,27.8,57%,野田　祐樹,"２０１５明治安田生命Ｊ２リーグ
								 第２９節第１日",ギラヴァンツ北九州
FW,中山　仁斗,上野　展裕,2016/09/11,28.2,55%,塚田　智宏,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",レノファ山口ＦＣ
GK,長谷川　徹,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
DF,藤原　広太朗,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
DF,福元　洋平,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
DF,石井　秀典,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
MF,広瀬　陸斗,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
MF,カルリーニョス,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
MF,岩尾　憲,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
MF,木村　祐志,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
MF,内田　裕斗,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
GK,岡本　昌弘,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
DF,安藤　淳,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
DF,西岡　大輝,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
DF,前野　貴徳,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
MF,小池　純輝,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
MF,田中　裕人,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
MF,野澤　英之,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
MF,小暮　大器,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
FW,神谷　優太,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
FW,藤本　佳希,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
MF,野崎　陽介,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
MF,野村　直輝,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
FW,近藤　貴司,川井　健太,2018/09/15,22.6,87%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",愛媛ＦＣ
GK,ビクトル,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
DF,北谷　史孝,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
DF,竹田　忠嗣,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
DF,イヨハ　理　ヘンリー,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
DF,阿部　正紀,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
MF,宮本　航汰,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
MF,中島　賢星,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
MF,三島　頌平,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
FW,田中　パウロ淳一,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
FW,大﨑　淳矢,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
FW,佐藤　晃大,長島　裕明,2016/09/11,27.2,81%,池内　明彦,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",徳島ヴォルティス
GK,菅野　孝憲,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
DF,菅沼　駿哉,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
DF,本多　勇喜,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
DF,高橋　祐治,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
DF,吉野　恭平,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
MF,岩沼　俊介,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
MF,アンドレイ,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
MF,堀米　勇輝,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
FW,石川　大地,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
FW,山岸　祐也,大木　武,2018/09/15,26.1,89%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",ＦＣ岐阜
GK,清水　健太,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
DF,武田　有祐,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
DF,岡村　和哉,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
DF,中島　大貴,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
DF,麻田　将吾,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
MF,西　弘則,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
MF,永田　亮太,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
MF,佐々木　渉,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
MF,山瀬　功治,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
MF,佐藤　健太郎,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
FW,ダニエル　ロビーニョ,石丸　清隆,2016/09/11,26.7,67%,三上　正一郎,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",京都サンガF.C.
GK,南　雄太,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
DF,藤井　悠太,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
DF,西河　翔吾,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
DF,大﨑　玲央,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
DF,永田　拓也,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
MF,佐藤　謙介,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
MF,中里　崇宏,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
MF,ジュニーニョ,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
MF,庄司　悦大,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
FW,岩崎　悠人,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
FW,カイオ,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
MF,渡邉　大剛,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
FW,佐々木　匠,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
FW,木島　徹也,北野　誠,2018/09/15,25.5,85%,岡　宏道,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",カマタマーレ讃岐
GK,清水　圭介,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
DF,本多　勇喜,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
DF,染谷　悠太,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
DF,牟田　雄祐,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
DF,増川　隆洋,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
DF,石櫃　洋祐,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
MF,重廣　卓也,ジュロヴスキー,2018/09/15,25.6,80%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第３３節第１日",京都サンガF.C.
FW,イバ,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
FW,津田　知宏,中田　仁司,2016/09/11,24.1,73%,藤田　和也,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",横浜ＦＣ
GK,原田　欽庸,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
DF,小柳　達司,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
DF,太田　康介,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
DF,作田　裕次,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
DF,野田　紘史,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
MF,中美　慶哉,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
MF,秋葉　勝,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
MF,山藤　健太,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
MF,熊谷　アンドリュー,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
FW,山﨑　雅人,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
FW,金子　昌広,森下　仁之,2016/09/11,28.5,55%,小屋　幸栄,"２０１６明治安田生命Ｊ２リーグ
								 第３１節第１日",ツエーゲン金沢
MF,チアゴ　ガリャルド,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
MF,山崎　亮平,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
FW,ドウグラス　タンキ,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
GK,ビクトル,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
DF,大本　祐槻,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
DF,田森　大己,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
DF,阿部　正紀,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
DF,福村　貴幸,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
MF,小野　悠斗,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
MF,庄司　悦大,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
FW,ルーカス　ポドルスキ,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
GK,曽ヶ端　準,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
DF,西　大伍,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
DF,植田　直通,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
DF,昌子　源,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
DF,山本　脩斗,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
MF,三竿　健斗,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
MF,小笠原　満男,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
MF,中村　充孝,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
MF,レアンドロ,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
GK,中村　航輔,ネルシーニョ,2019/08/17,28.4,80%,佐藤　隆治,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",柏レイソル
DF,川口　尚紀,ネルシーニョ,2019/08/17,28.4,80%,佐藤　隆治,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",柏レイソル
DF,染谷　悠太,ネルシーニョ,2019/08/17,28.4,80%,佐藤　隆治,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",柏レイソル
DF,鎌田　次郎,ネルシーニョ,2019/08/17,28.4,80%,佐藤　隆治,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",柏レイソル
DF,古賀　太陽,ネルシーニョ,2019/08/17,28.4,80%,佐藤　隆治,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",柏レイソル
MF,マテウス　サヴィオ,ネルシーニョ,2019/08/17,28.4,80%,佐藤　隆治,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",柏レイソル
MF,ヒシャルジソン,ネルシーニョ,2019/08/17,28.4,80%,佐藤　隆治,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",柏レイソル
MF,三原　雅俊,ネルシーニョ,2019/08/17,28.4,80%,佐藤　隆治,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",柏レイソル
MF,瀬川　祐輔,ネルシーニョ,2019/08/17,28.4,80%,佐藤　隆治,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",柏レイソル
FW,オルンガ,ネルシーニョ,2019/08/17,28.4,80%,佐藤　隆治,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",柏レイソル
GK,キム　スンギュ,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
DF,伊野波　雅彦,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
DF,岩波　拓也,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
DF,渡部　博文,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
DF,橋本　和,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
MF,藤田　直之,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
MF,高橋　秀人,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
MF,小川　慶治朗,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
MF,渡邉　千真,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
FW,ハーフナー　マイク,吉田　孝行,2017/08/26,28.0,57%,飯田　淳平,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",ヴィッセル神戸
FW,土居　聖真,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
FW,金崎　夢生,大岩　剛,2017/08/26,29.3,54%,東城　穣,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",鹿島アントラーズ
GK,大谷　幸輝,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
DF,矢野　貴章,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
DF,大武　峻,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
DF,ソン　ジュフン,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
DF,堀米　悠斗,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
MF,磯村　亮太,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
MF,加藤　大,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
MF,ホニ,呂比須　ワグナー,2017/08/26,28.2,59%,佐藤　隆治,"２０１７明治安田生命Ｊ１リーグ
								 第２４節第１日",アルビレックス新潟
MF,シシーニョ,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
FW,田中　パウロ淳一,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
FW,風間　宏矢,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
FW,古橋　亨梧,大木　武,2017/08/26,28.7,66%,笠原　寛貴,"２０１７明治安田生命Ｊ２リーグ
								 第３０節第１日",ＦＣ岐阜
MF,馬場　賢治,北野　誠,2019/08/17,28.6,74%,先立　圭吾,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",ＦＣ岐阜
MF,ライアン　デ　フリース,北野　誠,2019/08/17,28.6,74%,先立　圭吾,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",ＦＣ岐阜
FW,前田　遼一,北野　誠,2019/08/17,28.6,74%,先立　圭吾,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",ＦＣ岐阜
FW,ジュニオール　バホス,北野　誠,2019/08/17,28.6,74%,先立　圭吾,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",ＦＣ岐阜
MF,上月　壮一郎,中田　一三,2019/08/17,30.7,59%,上田　益也,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",京都サンガF.C.
MF,金久保　順,中田　一三,2019/08/17,30.7,59%,上田　益也,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",京都サンガF.C.
FW,一美　和成,中田　一三,2019/08/17,30.7,59%,上田　益也,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",京都サンガF.C.
GK,ヤン　オレ　ジーバース,北野　誠,2019/08/17,28.6,74%,先立　圭吾,"２０１９明治安田生命Ｊ２リーグ
								 第２８節第１日",ＦＣ岐阜
