ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
DF,田中　マルクス闘莉王,西野　朗,2014/11/22,13.1,85%,中村　太,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",名古屋グランパス
DF,本多　勇喜,西野　朗,2014/11/22,13.1,85%,中村　太,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",名古屋グランパス
MF,田鍋　陵太,西野　朗,2014/11/22,13.1,85%,中村　太,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",名古屋グランパス
MF,ダニルソン,西野　朗,2014/11/22,13.1,85%,中村　太,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",名古屋グランパス
MF,田口　泰士,西野　朗,2014/11/22,13.1,85%,中村　太,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",名古屋グランパス
MF,矢田　旭,西野　朗,2014/11/22,13.1,85%,中村　太,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",名古屋グランパス
FW,川又　堅碁,西野　朗,2014/11/22,13.1,85%,中村　太,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",名古屋グランパス
FW,永井　謙佑,西野　朗,2014/11/22,13.1,85%,中村　太,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",名古屋グランパス
GK,守田　達弥,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
DF,小泉　慶,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
DF,大井　健太郎,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
DF,大野　和成,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
DF,川口　尚紀,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
MF,レオ　シルバ,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
MF,小林　裕紀,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
MF,田中　亜土夢,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
MF,山本　康裕,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
MF,太田　徹郎,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
FW,レアンドロ,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
FW,ドゥドゥ,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
FW,田中　達也,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
FW,指宿　洋史,柳下　正明,2014/11/22,13.8,67%,飯田　淳平,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",アルビレックス新潟
GK,桐畑　和繁,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
DF,渡部　博文,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
DF,中谷　進之介,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
DF,鈴木　大輔,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
DF,橋本　和,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
MF,高山　薫,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
MF,茨田　陽生,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
MF,大谷　秀和,ネルシーニョ,2014/11/22,13.1,57%,家本　政明,"２０１４Ｊリーグ　ディビジョン１
								 第３２節第１日",柏レイソル
GK,大谷　幸輝,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
DF,星原　健太,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
DF,渡邉　将基,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
DF,前田　和哉,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
DF,多田　高行,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
MF,八角　剛史,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
MF,新井　純平,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
MF,小手川　宏基,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
MF,内藤　洋平,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
FW,原　一樹,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
FW,池元　友樹,柱谷　幸一,2014/11/23,18.6,30%,井上　知大,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ギラヴァンツ北九州
GK,高木　駿,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
DF,山口　慶,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
DF,キム　ヒョヌン,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
DF,山口　智,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
DF,中村　太亮,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
MF,佐藤　勇人,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
MF,佐藤　健太郎,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
MF,幸野　志有人,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
MF,町田　也真人,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
MF,谷澤　達也,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
FW,森本　貴幸,関塚　隆,2014/11/23,23.0,48%,高山　啓義,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジェフユナイテッド千葉
GK,笠原　昂史,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
DF,新里　亮,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
DF,金　聖基,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
DF,細川　淳矢,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
DF,田中　雄大,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
MF,西岡　謙太,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
MF,船谷　圭祐,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
MF,内田　航平,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
MF,吉田　眞紀人,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
FW,三島　康平,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
FW,馬場　賢治,柱谷　哲二,2014/11/23,11.7,60%,榎本　一慶,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",水戸ホーリーホック
GK,八田　直樹,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
DF,駒野　友一,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
DF,伊野波　雅彦,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
DF,森下　俊,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
DF,岡田　隆,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
MF,藤田　義明,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
MF,宮崎　智彦,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
MF,永木　亮太,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
MF,菊池　大介,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
FW,大竹　洋平,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
FW,ウェリントン,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
FW,岡田　翔平,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
GK,植草　裕樹,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
MF,松井　大輔,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
MF,小林　祐希,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
MF,松浦　拓弥,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
FW,前田　遼一,名波　浩,2014/11/23,22.6,29%,佐藤　隆治,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ジュビロ磐田
GK,秋元　陽太,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
DF,島村　毅,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
DF,丸山　祐市,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
DF,亀川　諒史,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
MF,宇佐美　宏和,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
MF,石川　俊輝,曺　貴裁,2014/11/23,18.8,41%,西村　雄一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",湘南ベルマーレ
MF,井上　裕大,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
MF,三原　雅俊,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
MF,石神　直哉,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
MF,奥埜　博亮,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
MF,小松　塁,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
FW,佐藤　洸一,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
DF,岡本　拓也,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
DF,髙杉　亮太,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
DF,古部　健太,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
MF,神崎　大輔,高木　琢也,2014/11/23,16.6,44%,岡　宏道,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",Ｖ・ファーレン長崎
GK,児玉　剛,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
DF,ハン　ヒフン,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
DF,代　健司,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
DF,林堂　眞,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
DF,西岡　大輝,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
DF,三原　向平,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
MF,渡邊　一仁,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
MF,吉村　圭司,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
MF,原川　力,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
MF,堀米　勇輝,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
FW,片山　瑛一,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
FW,押谷　祐樹,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
FW,清水　慎太郎,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
GK,金井　大樹,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
DF,藏川　洋平,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
DF,野田　裕喜,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
DF,橋本　拳人,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
DF,園田　拓也,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
MF,嶋田　慎太郎,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
MF,養父　雄仁,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
FW,河原　和寿,石丸　清隆,2014/11/23,17.3,35%,森川　浩次,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",愛媛ＦＣ
GK,川口　能活,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
DF,益山　司,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
DF,木谷　公亮,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
DF,関田　寛士,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
DF,森　勇介,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
MF,ヘニキ,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
MF,宮沢　正史,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
MF,比嘉　諒人,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
MF,髙地　系治,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
FW,難波　宏明,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
FW,ナザリト,ラモス　瑠偉,2014/11/23,17.4,39%,松尾　一,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ＦＣ岐阜
GK,中林　洋次,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
DF,久木田　紳吾,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
DF,後藤　圭太,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
DF,近藤　徹志,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
MF,田中　奏一,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
MF,島田　譲,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
MF,上田　康太,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
MF,三村　真,影山　雅永,2014/11/23,13.3,71%,長谷　拓,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ファジアーノ岡山
MF,髙柳　一誠,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
MF,澤田　崇,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
FW,齊藤　和樹,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
MF,和田　達也,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
FW,二瓶　翼,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
FW,柏瀬　暁,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
FW,平本　一樹,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
FW,菅嶋　弘希,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
GK,高木和　徹,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
DF,前田　凌佑,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
DF,北谷　史孝,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
DF,ハーフナー　ニッキ,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
DF,小暮　大器,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
MF,白井　永地,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
MF,野澤　英之,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
MF,平　秀斗,高畠　勉,2014/11/23,14.3,53%,正木　篤志,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",
FW,アンデルソン,小野　剛,2014/11/23,19.5,45%,三上　正一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",ロアッソ熊本
GK,柴崎　貴広,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
DF,安西　幸輝,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
DF,井林　章,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
DF,田村　直也,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
DF,福井　諒司,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
MF,中後　雅喜,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
MF,澤井　直人,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
MF,前田　直輝,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
MF,南　秀仁,冨樫　剛一,2014/11/23,11.1,57%,窪田　陽輔,"２０１４Ｊリーグ　ディビジョン２
								 第４２節第１日",東京ヴェルディ
MF,小幡　純平,薩川　了洋,2014/11/23,14.1,61%,佐藤　誠和,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",ＦＣ琉球
FW,中山　悟志,薩川　了洋,2014/11/23,14.1,61%,佐藤　誠和,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",ＦＣ琉球
GK,藤吉　皆二朗,木村　哲昌,2014/11/23,15.9,64%,清水　修平,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",ＳＣ相模原
DF,天野　恒太,木村　哲昌,2014/11/23,15.9,64%,清水　修平,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",ＳＣ相模原
DF,フェアー　モービー,木村　哲昌,2014/11/23,15.9,64%,清水　修平,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",ＳＣ相模原
DF,工藤　祐生,木村　哲昌,2014/11/23,15.9,64%,清水　修平,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",ＳＣ相模原
DF,田村　仁崇,木村　哲昌,2014/11/23,15.9,64%,清水　修平,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",ＳＣ相模原
MF,三幸　秀稔,木村　哲昌,2014/11/23,15.9,64%,清水　修平,"２０１４　明治安田生命　Ｊ３リーグ
								 第３３節第１日",ＳＣ相模原
