ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
MF,三田　啓貴,長谷川　健太,2020/12/12,15.9,36%,高山　啓義,"２０２０明治安田生命Ｊ１リーグ
								 第３１節第５日",ＦＣ東京
FW,原　大智,長谷川　健太,2020/12/12,15.9,36%,高山　啓義,"２０２０明治安田生命Ｊ１リーグ
								 第３１節第５日",ＦＣ東京
FW,北原　大奨,樋口　靖洋,2016/10/16,27.0,40%,野村　修,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
FW,松田　康佑,樋口　靖洋,2016/10/16,27.0,40%,野村　修,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
GK,ジョニー　レオーニ,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
DF,天野　貴史,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
DF,大島　嵩弘,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
DF,阪田　章裕,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
DF,松原　優吉,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
MF,有永　一生,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
MF,橋本　英郎,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
MF,夛田　凌輔,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
FW,東　浩史,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
FW,佐藤　悠希,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
FW,菅野　哲也,三浦　文丈,2016/10/16,22.4,47%,篠藤　巧,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ＡＣ長野パルセイロ
GK,山岡　哲也,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
DF,冨成　慎司,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
DF,田中　秀人,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
DF,水本　勝成,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
MF,五領　淳樹,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
MF,中原　優生,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
MF,永畑　祐樹,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
FW,藤本　憲明,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
GK,福島　春樹,柱谷　哲二,2016/10/16,25.2,49%,金次　雄之介,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ガイナーレ鳥取
DF,稲森　克尚,柱谷　哲二,2016/10/16,25.2,49%,金次　雄之介,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ガイナーレ鳥取
DF,秋山　貴嗣,柱谷　哲二,2016/10/16,25.2,49%,金次　雄之介,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ガイナーレ鳥取
DF,亀島　周,柱谷　哲二,2016/10/16,25.2,49%,金次　雄之介,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ガイナーレ鳥取
DF,片岡　洋介,柱谷　哲二,2016/10/16,25.2,49%,金次　雄之介,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ガイナーレ鳥取
MF,廣田　隆治,柱谷　哲二,2016/10/16,25.2,49%,金次　雄之介,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",ガイナーレ鳥取
GK,土井　康平,神川　明彦,2016/10/16,23.2,39%,谷本　涼,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",グルージャ盛岡
DF,鈴木　達也,神川　明彦,2016/10/16,23.2,39%,谷本　涼,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",グルージャ盛岡
DF,畑本　時央,神川　明彦,2016/10/16,23.2,39%,谷本　涼,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",グルージャ盛岡
DF,久保　海都,神川　明彦,2016/10/16,23.2,39%,谷本　涼,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",グルージャ盛岡
DF,八角　大智,神川　明彦,2016/10/16,23.2,39%,谷本　涼,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",グルージャ盛岡
MF,牛之濵　拓,神川　明彦,2016/10/16,23.2,39%,谷本　涼,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",グルージャ盛岡
MF,林　勇介,神川　明彦,2016/10/16,23.2,39%,谷本　涼,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",グルージャ盛岡
MF,石井　圭太,神川　明彦,2016/10/16,23.2,39%,谷本　涼,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",グルージャ盛岡
MF,安楽　健太,神川　明彦,2016/10/16,23.2,39%,谷本　涼,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",グルージャ盛岡
FW,垣根　拓也,神川　明彦,2016/10/16,23.2,39%,谷本　涼,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",グルージャ盛岡
FW,清武　弘嗣,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
FW,坂元　達裕,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
FW,ブルーノ　メンデス,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
GK,ランゲラック,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
DF,オ　ジェソク,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
DF,中谷　進之介,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
DF,丸山　祐市,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
DF,吉田　豊,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
MF,マテウス,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
MF,稲垣　祥,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
MF,米本　拓司,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
MF,相馬　勇紀,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
FW,ガブリエル　シャビエル,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
FW,阿部　浩之,マッシモ　フィッカデンティ,2020/12/12,15.3,45%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",名古屋グランパス
DF,関　光博,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
MF,西岡　謙太,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
MF,赤尾　公,浅野　哲也,2016/10/16,25.6,74%,吉田　哲朗,"２０１６明治安田生命Ｊ３リーグ
								 第２５節第１日",鹿児島ユナイテッドＦＣ
FW,アダイウトン,長谷川　健太,2020/12/12,15.9,36%,高山　啓義,"２０２０明治安田生命Ｊ１リーグ
								 第３１節第５日",ＦＣ東京
FW,田川　亨介,長谷川　健太,2020/12/12,15.9,36%,高山　啓義,"２０２０明治安田生命Ｊ１リーグ
								 第３１節第５日",ＦＣ東京
GK,キム　ジンヒョン,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
DF,木本　恭生,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
DF,瀬古　歩夢,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
DF,マテイ　ヨニッチ,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
MF,松田　陸,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
MF,藤田　直之,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
MF,片山　瑛一,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
MF,奥埜　博亮,ロティーナ,2020/12/12,15.2,50%,木村　博之,"２０２０明治安田生命Ｊ１リーグ
								 第３２節第４日",セレッソ大阪
GK,水谷　雄一,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
DF,木村　勝太,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
DF,御厨　貴文,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
DF,平出　涼,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
DF,内田　健太,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
MF,大西　容平,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
MF,キム　ヨングン,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
MF,ソ　ヨンドク,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
MF,白崎　凌兵,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
FW,中島　翔哉,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
MF,齊藤　和樹,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
MF,仲間　隼斗,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
FW,澤田　崇,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
FW,苔口　卓也,安間　貴義,2014/03/22,9.2,46%,小屋　幸栄,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",カターレ富山
GK,鈴木　智幸,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
DF,山形　辰徳,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
DF,赤井　秀行,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
DF,ドゥドゥ,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
DF,イ　ミンス,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
MF,小野寺　達也,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
MF,湯澤　洋介,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
MF,大久保　哲哉,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
MF,廣瀬　浩二,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
MF,近藤　祐介,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
FW,瀬沼　優司,阪倉　裕二,2014/03/22,11.9,26%,福島　孝一郎,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",栃木ＳＣ
GK,畑　実,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
DF,園田　拓也,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
DF,篠原　弘次郎,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
DF,矢野　大輔,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
DF,片山　奨典,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
MF,橋本　拳人,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
MF,養父　雄仁,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
MF,五領　淳樹,小野　剛,2014/03/22,13.6,36%,野田　祐樹,"２０１４Ｊリーグ　ディビジョン２
								 第４節第１日",ロアッソ熊本
FW,柿谷　曜一朗,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
FW,エジノ,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
GK,林　卓人,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
DF,田村　直也,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
DF,渡辺　広大,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
DF,石川　直樹,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
DF,和田　拓也,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
MF,富田　晋伍,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
MF,松下　年宏,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
MF,太田　吉彰,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
MF,梁　勇基,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
FW,赤嶺　真吾,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
FW,ウイルソン,手倉森　誠,2013/03/02,4.9,42%,扇谷　健司,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",ベガルタ仙台
GK,西川　周作,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
DF,塩谷　司,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
DF,千葉　和彦,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
DF,水本　裕貴,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
MF,石川　大徳,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
MF,森﨑　和幸,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
FW,豊田　陽平,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
GK,キム　ジンヒョン,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
DF,茂庭　照幸,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
DF,藤本　康太,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
DF,丸橋　祐介,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
DF,酒本　憲幸,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
MF,山口　螢,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
MF,南野　拓実,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
MF,横山　知伸,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
MF,シンプリシオ,レヴィー　クルピ,2013/03/02,6.6,43%,東城　穣,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",セレッソ大阪
GK,赤星　拓,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
DF,丹羽　竜平,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
DF,呂　成海,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
DF,小林　久晃,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
DF,金　民友,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
MF,水沼　宏太,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
MF,高橋　義希,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
MF,藤田　直之,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
MF,早坂　良太,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
FW,池田　圭,尹　晶煥,2013/03/02,13.6,27%,木村　博之,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サガン鳥栖
MF,清水　航平,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
MF,森﨑　浩司,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
MF,石原　直樹,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
FW,佐藤　寿人,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
MF,青山　敏弘,森保　一,2013/03/02,5.2,73%,吉田　寿光,"２０１３Ｊリーグ　ディビジョン１
								 第１節第１日",サンフレッチェ広島
FW,野村　直輝,中田　仁司,2015/10/25,19.5,22%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",横浜ＦＣ
FW,大久保　哲哉,中田　仁司,2015/10/25,19.5,22%,廣瀬　格,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",横浜ＦＣ
GK,長谷川　徹,小林　伸二,2015/10/25,18.3,24%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",徳島ヴォルティス
DF,藤原　広太朗,小林　伸二,2015/10/25,18.3,24%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",徳島ヴォルティス
DF,石井　秀典,小林　伸二,2015/10/25,18.3,24%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",徳島ヴォルティス
DF,冨田　大介,小林　伸二,2015/10/25,18.3,24%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",徳島ヴォルティス
DF,アレックス,小林　伸二,2015/10/25,18.3,24%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",徳島ヴォルティス
MF,斉藤　大介,小林　伸二,2015/10/25,18.3,24%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",徳島ヴォルティス
MF,キム　ジョンミン,小林　伸二,2015/10/25,18.3,24%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",徳島ヴォルティス
MF,濱田　武,小林　伸二,2015/10/25,18.3,24%,三上　正一郎,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",徳島ヴォルティス
GK,シュミット　ダニエル,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
DF,養父　雄仁,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
DF,クォン　ハンジン,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
DF,鈴木　翔登,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
DF,黒木　晃平,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
MF,中山　雄登,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
MF,上村　周平,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
MF,園田　拓也,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
MF,岡本　賢明,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
FW,平繁　龍一,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
MF,パブロ,パウロ　アウトゥオリ,2015/10/25,16.4,28%,松尾　一,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",セレッソ大阪
MF,楠神　順平,パウロ　アウトゥオリ,2015/10/25,16.4,28%,松尾　一,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",セレッソ大阪
MF,橋本　英郎,パウロ　アウトゥオリ,2015/10/25,16.4,28%,松尾　一,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",セレッソ大阪
FW,エジミウソン,パウロ　アウトゥオリ,2015/10/25,16.4,28%,松尾　一,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",セレッソ大阪
FW,齊藤　和樹,小野　剛,2015/10/25,20.9,19%,吉田　寿光,"２０１５明治安田生命Ｊ２リーグ
								 第３８節第１日",ロアッソ熊本
