ポジション,選手,監督,日付,気温,湿度,主審,試合情報,チーム名
FW,森川　裕基,北野　誠,2016/07/03,25.9,77%,井上　知大,"２０１６明治安田生命Ｊ２リーグ
								 第２１節第１日",カマタマーレ讃岐
FW,木島　良輔,北野　誠,2016/07/03,25.9,77%,井上　知大,"２０１６明治安田生命Ｊ２リーグ
								 第２１節第１日",カマタマーレ讃岐
MF,岩上　祐三,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
FW,大前　元紀,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
FW,江坂　任,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
FW,柿谷　曜一朗,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
FW,杉本　健勇,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
GK,松井　謙弥,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
DF,和田　拓也,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
DF,高山　和真,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
DF,河本　裕之,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
DF,渡部　大輔,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
MF,茨田　陽生,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
MF,大山　啓輔,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
MF,横谷　繁,伊藤　彰,2017/06/25,25.9,74%,家本　政明,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",大宮アルディージャ
FW,ウイルソン,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
GK,キム　ジンヒョン,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
DF,松田　陸,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
DF,丸橋　祐介,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
DF,マテイ　ヨニッチ,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
DF,山下　達也,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
MF,ソウザ,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
MF,山口　蛍,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
MF,山村　和也,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
MF,清武　弘嗣,尹　晶煥,2017/06/25,23.7,83%,今村　義朗,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",セレッソ大阪
GK,岡　大生,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
DF,新里　亮,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
DF,畑尾　大翔,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
DF,エデル　リマ,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
MF,松橋　優,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
MF,新井　涼平,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
MF,兵働　昭弘,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
MF,オリヴァー　ボザニッチ,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
MF,阿部　翔平,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
FW,河本　明人,吉田　達磨,2017/06/25,22.2,89%,上田　益也,"２０１７明治安田生命Ｊ１リーグ
								 第１６節第１日",ヴァンフォーレ甲府
FW,江坂　任,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
FW,オルンガ,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
FW,仲間　隼斗,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
GK,林　卓人,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
DF,井林　章,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
DF,荒木　隼人,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
DF,佐々木　翔,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
MF,茶島　雄介,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
MF,ハイネル,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
MF,柴﨑　晃誠,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
FW,大泉　和也,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
GK,松本　拓也,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
DF,柳澤　亘,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
DF,藤谷　匠,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
DF,橋口　拓哉,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
DF,イヨハ　理　ヘンリー,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
DF,竹田　忠嗣,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
MF,中島　賢星,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
MF,三島　頌平,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
MF,川西　翔太,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
MF,東　俊希,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
MF,土肥　航大,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
MF,森島　司,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
FW,永井　龍,城福　浩,2020/09/23,23.9,73%,池内　明彦,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",サンフレッチェ広島
FW,富樫　佑太,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
FW,石川　大地,仲田　建二,2020/09/22,22.2,75%,宇田　賢史,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",ＦＣ岐阜
GK,キム　スンギュ,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
DF,北爪　健吾,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
DF,大南　拓磨,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
DF,山下　達也,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
DF,古賀　太陽,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
MF,戸嶋　祥郎,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
MF,大谷　秀和,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
MF,三原　雅俊,ネルシーニョ,2020/09/23,22.8,55%,東城　穣,"２０２０明治安田生命Ｊ１リーグ
								 第１８節第１日",柏レイソル
GK,大内　一生,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,船橋　勇真,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,池ヶ谷　颯斗,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
DF,花房　稔,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,土館　賢人,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,宮尾　孝一,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,柳　雄太郎,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
MF,田場　ディエゴ,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
FW,音泉　翔眞,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
FW,ピーダーセン　世穏,シュタルフ　悠紀リヒャルト,2020/09/22,24.7,45%,藤田　優,"２０２０明治安田生命Ｊ３リーグ
								 第１７節第１日",Ｙ．Ｓ．Ｃ．Ｃ．横浜
GK,アン　ジュンス,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
DF,藤澤　典隆,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
DF,水本　勝成,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
DF,赤尾　公,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
DF,砂森　和也,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
MF,八反田　康平,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
MF,中原　秀人,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
MF,五領　淳樹,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
MF,酒本　憲幸,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
MF,牛之濵　拓,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
FW,韓　勇太,金　鍾成,2019/06/15,20.0,88%,岡　宏道,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",鹿児島ユナイテッドＦＣ
GK,梶川　裕嗣,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
DF,田向　泰輝,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
DF,石井　秀典,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
DF,内田　裕斗,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
MF,岩尾　憲,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
MF,小西　雄大,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
MF,野村　直輝,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
MF,杉本　竜士,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
MF,岸本　武流,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
FW,浜下　瑛,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
FW,大島　康樹,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
FW,西谷　和希,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
GK,松井　謙弥,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
DF,岸田　翔平,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
DF,伊藤　槙人,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
DF,細川　淳矢,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
DF,志知　孝明,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
MF,茂木　駿佑,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
MF,前　寛之,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
FW,押谷　祐樹,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
FW,河田　篤秀,リカルド　ロドリゲス,2019/06/15,17.0,90%,福島　孝一郎,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",徳島ヴォルティス
GK,ユ　ヒョン,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
DF,森下　怜哉,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
DF,藤原　広太朗,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
DF,田代　雅也,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
MF,久富　良輔,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
MF,枝村　匠馬,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
MF,寺田　紳一,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
MF,西谷　優希,田坂　和昭,2019/06/15,21.1,57%,西山　貴生,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",栃木ＳＣ
MF,白井　永地,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
MF,浅野　雄也,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
MF,黒川　淳史,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
FW,村田　航一,長谷部　茂利,2019/06/15,19.0,72%,飯田　淳平,"２０１９明治安田生命Ｊ２リーグ
								 第１８節第１日",水戸ホーリーホック
GK,白井　裕人,柳下　正明,2018/07/15,30.5,68%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ツエーゲン金沢
DF,毛利　駿也,柳下　正明,2018/07/15,30.5,68%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ツエーゲン金沢
DF,庄司　朋乃也,柳下　正明,2018/07/15,30.5,68%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ツエーゲン金沢
DF,作田　裕次,柳下　正明,2018/07/15,30.5,68%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ツエーゲン金沢
DF,沼田　圭悟,柳下　正明,2018/07/15,30.5,68%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ツエーゲン金沢
MF,宮崎　幾笑,柳下　正明,2018/07/15,30.5,68%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ツエーゲン金沢
FW,ライアン　デ　フリース,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
FW,古橋　亨梧,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
GK,清水　健太,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
DF,市村　篤司,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
DF,岡村　和哉,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
DF,中島　大貴,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
DF,荒堀　謙次,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
MF,渡邉　大剛,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
MF,永田　亮太,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
MF,高木　和正,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
FW,垣田　裕暉,柳下　正明,2018/07/15,30.5,68%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ツエーゲン金沢
GK,ビクトル,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
DF,阿部　正紀,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
DF,田森　大己,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
DF,竹田　忠嗣,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
DF,福村　貴幸,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
MF,中島　賢星,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
MF,宮本　航汰,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
MF,風間　宏矢,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
FW,田中　パウロ淳一,大木　武,2018/07/15,31.5,65%,上田　益也,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ＦＣ岐阜
MF,三幸　秀稔,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
MF,髙橋　壱晟,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
MF,山下　敬大,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
FW,オナイウ　阿道,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
MF,佐々木　匠,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
FW,原　一樹,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
FW,木島　徹也,北野　誠,2018/07/15,31.6,51%,吉田　哲朗,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",カマタマーレ讃岐
GK,藤嶋　栄介,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
DF,前　貴之,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
DF,坪井　慶介,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
DF,ヘナン,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
DF,鳥養　祐矢,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
MF,清永　丈瑠,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
MF,小野瀬　康介,霜田　正浩,2018/07/15,28.9,68%,川俣　秀,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",レノファ山口ＦＣ
MF,藤村　慶太,柳下　正明,2018/07/15,30.5,68%,西山　貴生,"２０１８明治安田生命Ｊ２リーグ
								 第２３節第１日",ツエーゲン金沢
